Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Qatar,Included / Europe,Price / Europe,Compare At Price / Europe,Included / Gulf expansion phase 1,Price / Gulf expansion phase 1,Compare At Price / Gulf expansion phase 1,Included / International,Price / International,Compare At Price / International,Status
cctree-red-flexible-tpu-filament-1-kg-1-75-mm,CCTREE Red Flexible TPU Filament - 1 KG - 1.75 mm,"<meta charset=""utf-8"">
<h3><span>Description</span></h3>
<p><span>CCTREE TPU Flexible Filament is a thermoplastic polyurethane (TPU) based filament specifically engineered to work on most desktop 3D printers. It has a shore hardness of 100A and can stretch 3 times more than its original length. Excellent bed adhesion, low-warp and low-odor, make these flexible 3D filaments easy to print</span></p>
<p>Rubber-like, extremely flexible and durable. Long-term keeping the natural color and luster; Soft and Stretchable.More wearable and weathering proof. Great for a variety of projects, such as shoe insoles, watch bands, phone cases, drone parts and more! Advanced spooling technique to avoid filament tangling</p>
<p>Printing Tips: Flexible Filament does not feed well on all 3D printers. Please check your printer specifications before ordering. Only available in 1.75mm diameter.It's better to work on direct drive extruders. Please print slowly and read the tips if you are bowden.</p>
<p>CCTREE TPU filament Compatible with all FDM printers on the market which accept 1.75 mm filament,such as Creality,Ultimaker, RepRap derivatives, MakerBot, Makergear, Prusa i3, Monoprice MakerSelect and mor<br></p>
<h3><span>Parameters</span></h3>
<meta charset=""utf-8"">
<ul>
<li>
<span>Base Material: TPU</span><br><span></span>
</li>
<li>
<span>Diameter: 1.75 mm</span><br><span></span>
</li>
<li>
<span>Tolerance: ± 0.03mm</span><br><span></span>
</li>
<li>
<span>Net Weight: 1 kg</span><br><span></span>
</li>
<li>
<span>Loop Length: 315 m</span><br><span></span>
</li>
<li><span>Spool Size: Diameter 195mm + inner hub 55mm + height 60mm</span></li>
<li>
<span>Specific Gravity: 0.98 g/cm3</span><br><span></span>
</li>
<li>
<span>Tensile Strength: 50 Mpa</span><br><span></span>
</li>
<li>
<span>Impact Strength: &gt;3 KJ/m2, Izod</span><br><span></span>
</li>
<li><span>Hardness: 90-95 SHORE A<br></span></li>
<li>
<span>Extruder Type: Direct Drive/Bowden Tube</span><br><span></span>
</li>
<li>
<span>Layer Height: 0.1-0.4 mm</span><br><span></span>
</li>
<li>
<span>Fill Density: 100%</span><br><span></span>
</li>
<li>
<span>Printing Speed: 20-40 mm/s (Set slow printing rate is important for TPU materials)</span><br><span></span>
</li>
<li>
<span>Printing Temperature: 230 - 240°C (446-464°F)</span><br><span></span>
</li>
<li>
<span>Bed Temperature: 0-50°C (32-112°F) ;</span><br><span></span>
</li>
<li>
<span>Recommended Bed Temperature: 40-50°C (104-112°F)</span><br><span></span>
</li>
<li>
<span>Retraction Speed: 20-55 mm/s</span><br><span></span>
</li>
<li><span>Retraction Distance: 3-8 mm</span></li>
</ul>
<h3></h3>",Voltaat,,3DP_Filaments,,TRUE,Title,Default Title,,,,,VT-1352,1280,shopify,4,deny,manual,145,,TRUE,TRUE,VT-1352,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-3dp-filaments-cctree-red-flexible-tpu-filament-1-kg-1-75-mm-29324105318502.jpg?v=1666589354,1,Voltaat 3DP_Filaments CCTREE Red Flexible TPU Filament - 1 KG - 1.75 mm,FALSE,,,,,,,,,,,,,,,g,,52.93,TRUE,TRUE,,,TRUE,,,TRUE,,,active
arduino-smart-home-kit,Arduino Smart Home Kit,"<h3>Description </h3>
<p>The Keyestudio KS0085 Smart Home Kit lets young minds build their own working ‘Smart Home’ with a range of cool features. Discover the word of automation through discovery and experimenting. Using Keyestudios own Arduino compatible board, run a range of coding instructions to bring the Keyestudio Smart Home to life OR create your own code and expand the features with the addition of more sensors and accessories as your coding skills develop.</p>
<p>Control the door, window, fan or lights. Use the many sensors to detect steam, gas, light, movement, and more. Hours of fun and learning, limited only by your imagination.</p>
<p>A perfect ‘starter kit’ for inquisitive minds.</p>
<p>Check the <a href=""https://wiki.keyestudio.com/KS0085_Keyestudio_Smart_Home_Kit_for_Arduino"">full tutorial by Keyestuido</a></p>
<h3>Features</h3>
<ul>
<li>Quality laser-cut 3mm wooden panels in kit form</li>
<li>Keyestudio PLUS Control Board (Arduino UNO Compatible)</li>
<li>LCD Output Screen</li>
<li>Built-in battery pack for cord-free play</li>
<li>Control via App or PC</li>
<li>White LED Module</li>
<li>Yellow LED Module</li>
<li>Button Sensor</li>
<li>Photocell Sensor</li>
<li>PIR Motion Sensor</li>
<li>Gas Sensor</li>
<li>Relay Module</li>
<li>Bluetooth Module</li>
<li>Passive Buzzer</li>
<li>Fan Module</li>
<li>Steam Sensor</li>
<li>Servo Motor</li>
<li>Humidity Sensor</li>
<li>USB Cable</li>
<li>All Hardware and Cables required for complete assembly</li>
<li>Small Screwdriver included</li>
<li>Coding scripts readily available for download (information included with the kit)</li>
</ul>
<p> </p>",Voltaat,,DEVEB_Arduino_Kits,,TRUE,Title,Default Title,,,,,VT-1336,0,shopify,5,deny,manual,299,,TRUE,TRUE,VT-1336,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-deveb-arduino-kits-arduino-smart-home-kit-29324093358182.jpg?v=1666588820,1,Voltaat DEVEB_Arduino_Kits Arduino Smart Home Kit,FALSE,,,,,,,,,,,,,,,g,,145.63,TRUE,TRUE,,,TRUE,,,TRUE,,,active
arduino-smart-home-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-deveb-arduino-kits-arduino-smart-home-kit-29324093587558.jpg?v=1666588820,2,Voltaat DEVEB_Arduino_Kits Arduino Smart Home Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arduino-smart-home-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-deveb-arduino-kits-arduino-smart-home-kit-29324093653094.jpg?v=1666588820,3,Voltaat DEVEB_Arduino_Kits Arduino Smart Home Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arduino-self-balancing-car-kit,Arduino Self-balancing Car Kit,"<h3>Description </h3>
<p>This is a <meta charset=""utf-8""><span data-mce-fragment=""1"">self-balancing car that runs only on two wheels!. Using sensors and two high torque motors, you will be able to not only keep the car from falling, but also to move it in many directions using the Keyestudio app on your phone! </span></p>
<p><span data-mce-fragment=""1"">By using this kit, you will be able to do the following three main functions:</span></p>
<ul>
<li><span>Balance Control: keep the car upright and balanced by controlling the forward and backward rotation of the car’s wheel.</span></li>
<li><span>Speed Control: realize the front and rear movement and speed control by controlling the inclination of the car. This is achieved by controlling the speed of the motor.</span></li>
<li><span>Direction Control: realize the steering control by controlling the rotational speed differences between the two motors of the car.</span></li>
</ul>
<p>Please note that batteries are not included in the kit. You will need to get 3 batteries of the <a href=""https://www.voltaat.com/products/18650-li-ion"">18650 lithium ion batteries. </a>1</p>
<h3>Tutorials</h3>
<ul>
<li><a href=""https://wiki.keyestudio.com/Ks0193_keyestudio_Self-balancing_Car""><span>Full tutorial by Keyestudio</span></a></li>
</ul>
<p> </p>",Voltaat,,DEVEB_Arduino_Kits,,TRUE,Title,Default Title,,,,,VT-1155,0,shopify,5,deny,manual,375,,TRUE,TRUE,VT-1155,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-deveb-arduino-kits-arduino-self-balancing-car-kit-29324065308774.png?v=1666587913,1,Voltaat DEVEB_Arduino_Kits Arduino Self-balancing Car Kit,FALSE,,,,,,,,,,,,,,,g,,162.06,TRUE,TRUE,,,TRUE,,,TRUE,,,active
mini-hand-twist-drill-with-26pcs-drill-bits,Mini Hand Twist Drill with 26pcs Drill Bits,"<p> </p>
<h3>Description </h3>
<p>This hand drill is perfect for small drilling jobs for your PCBs or soldering boards.</p>
<h3></h3>
<h3>Bits Included </h3>
<ul>
<li>5x 0.5mm</li>
<li>5x 0.6mm</li>
<li>3x 1.0mm</li>
<li>2x 1.2mm</li>
<li>2x 1.5mm </li>
<li>2x 1.8mm</li>
<li>2x 2.0mm</li>
<li>2x 2.35mm</li>
<li>2x 3.0mm</li>
</ul>",Voltaat,,TOOLS_Hand_Tools,,TRUE,Title,Default Title,,,,,VT-1179,0,shopify,0,deny,manual,39,,TRUE,TRUE,VT-1179,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-tools-hand-tools-mini-hand-twist-drill-with-26pcs-drill-bits-29294521909350.jpg?v=1665864858,1,Voltaat TOOLS_Hand_Tools Mini Hand Twist Drill with 26pcs Drill Bits,FALSE,,,,,,,,,,,,,,,g,,8.65,TRUE,TRUE,,,TRUE,,,TRUE,,,active
mini-hand-twist-drill-with-26pcs-drill-bits,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-tools-hand-tools-mini-hand-twist-drill-with-26pcs-drill-bits-29294521942118.jpg?v=1665864858,2,Voltaat TOOLS_Hand_Tools Mini Hand Twist Drill with 26pcs Drill Bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lm386-low-voltage-audio-power-amplifier-ic-2-pcs,LM386 Low Voltage Audio Power Amplifier IC (2 pcs),"<h3>Description </h3>
<p>The LM386M is power amplifier designed for use in low voltage consumer applications. The gain is internally set to 20 to keep external part count low, but the addition of an external resistor and capacitor between pins 1 and 8 will increase the gain to any value from 20 to 200. The inputs are ground referenced while the output automatically biases to one-half the supply voltage. The quiescent power drain is only 24 mW when operating from a 6-V supply, making the LM386M-1 and LM386MX-1 ideal for battery operation.</p>
<h3>Specifications <br>
</h3>
<ul>
<li>Battery Operation</li>
<li>Minimum External Parts</li>
<li>Wide Supply Voltage Range: 4 V–12 V or 5 V–18 V</li>
<li>Low Quiescent Current Drain: 4 mA</li>
<li>Voltage Gains from 20 to 200</li>
<li>Ground-Referenced Input</li>
<li>Self-Centering Output Quiescent Voltage</li>
<li>Low Distortion: 0.2% (AV = 20, VS = 6 V, RL = 8 Ω, PO = 125 mW, f = 1 kHz)</li>
<li>Available in 8-Pin MSOP Package</li>
</ul>",Voltaat,,CHIPS_Others,,TRUE,Title,Default Title,,,,,VT-1186,0,shopify,25,deny,manual,1,,TRUE,TRUE,VT-1186,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-chips-others-lm386-low-voltage-audio-power-amplifier-ic-2-pcs-29294504050790.jpg?v=1665864493,1,Voltaat CHIPS_Others LM386 Low Voltage Audio Power Amplifier IC (2 pcs),FALSE,,,,,,,,,,,,,,,g,,0.19,TRUE,TRUE,,,TRUE,,,TRUE,,,active
lm386-audio-power-amplifier-module,LM386 Audio Power Amplifier Module,"<h3>Description </h3>
<p><span>If your project needs an audio amplifier, this module should be useful. It is a miniature module for amateur projects. Simply connect a 4-8 Ohm speaker and amplify your sound. It can be used with the FM receiver kit or WTV020SD-16P music module. You can definitely use this module for other musical projects also. The chip pin leads can directly input audio signal.</span></p>
<h3>Specifications <br>
</h3>
<div>
<ul>
<li>On-board LM386 Chip</li>
<li>Gain= 200.</li>
<li>On-board speaker wiring block.</li>
<li>On-board 10K variable resistor, you can adjust the volume with it.</li>
<li>On-board power indicator.</li>
<li>The chip pin leads, can be directly input audio signal</li>
<li>Operating voltage: 5 ~ 12V</li>
<li>Size:41 x13 mm</li>
</ul>
</div>
<div></div>",Voltaat,,MOD_Display_Sound,,TRUE,Title,Default Title,,,,,VT-1184,5.5,shopify,29,deny,manual,9,,TRUE,TRUE,VT-1184,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-mod-display-sound-lm386-audio-power-amplifier-module-29294484881510.jpg?v=1665864134,1,Voltaat MOD_Display_Sound LM386 Audio Power Amplifier Module,FALSE,,,,,,,,,,,,,,,g,,1.06,TRUE,TRUE,,,TRUE,,,TRUE,,,active
lm741-operational-amplifier,LM741 Operational Amplifier,,Voltaat,,CHIPS_Trans_OPAMP,,TRUE,Title,Default Title,,,,,VT-1178,0,shopify,392,deny,manual,1,,TRUE,TRUE,VT-1178,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-chips-trans-opamp-lm741-operational-amplifier-29294470234214.jpg?v=1665863954,1,Voltaat CHIPS_Trans_OPAMP LM741 Operational Amplifier,FALSE,,,,,,,,,,,,,,,g,,0.24,TRUE,TRUE,,,TRUE,,,TRUE,,,active
i2c-module-for-character-lcd,I2C Module for Character LCD,"<h3 data-mce-fragment=""1"">Description </h3>
<p data-mce-fragment=""1"">2x16 Character LCD is most popular display component for small controller like Arduino, but most of these LCD uses parallel interface. In most of the case, you will need 10 pins to control it or to display message on it. 8-pin are for the data, Enable and Latch pin for signal control. Minimum, you will need 6-pin for 4-bit mode interface. Still a lot of pins being used up :(</p>
<p data-mce-fragment=""1"">This I2C module for LCD will help you save all those precious pins. This module will only need 2 GPIO pins (specifically I<sup data-mce-fragment=""1"">2</sup>C pins) to send message to Character LCD.</p>
<p data-mce-fragment=""1""><span>It comes with potentiometer for LCD contrast adjustment, and configurable I2C Address through A0, A1 and A2 pads. Anyway, the default address is 0x3F or 0x27. There is also a mini jumper to activate or deactivate the backlight.</span></p>
<h3 data-mce-fragment=""1"">Features<br>
</h3>
<ul>
<li>I<sup>2</sup>C connector: VCC, GND, SCL, SDA</li>
<li>Compatible with Arduino/Genuino UNO, Leonardo, Mega, 101 (Intel Curie), Micro, Nano, Mini</li>
<li>I<sup>2</sup>C Address:0x27 or 0x3F</li>
<li>Supply voltage: 5V</li>
<li>Interface:I2C/TWI x1,Gadgeteer interface x2</li>
<li>Adjustable contrast via potentiometer</li>
<li>Size:82x35x18 mm (3.2x1.4x0.7 in)</li>
</ul>
<p data-mce-fragment=""1""> </p>",Voltaat,,MOD_Display_Sound,,TRUE,Title,Default Title,,,,,VT-1200,0,shopify,94,deny,manual,7,,TRUE,TRUE,VT-1200,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-mod-display-sound-i2c-module-for-character-lcd-29291718443110.jpg?v=1665777381,1,Voltaat MOD_Display_Sound I2C Module for Character LCD,FALSE,,,,,,,,,,,,,,,g,,2.45,TRUE,TRUE,,,TRUE,,,TRUE,,,active
i2c-module-for-character-lcd,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-mod-display-sound-i2c-module-for-character-lcd-29291718410342.jpg?v=1665777381,2,Voltaat MOD_Display_Sound I2C Module for Character LCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i2c-module-for-character-lcd,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-mod-display-sound-i2c-module-for-character-lcd-29291718377574.jpg?v=1665777381,3,Voltaat MOD_Display_Sound I2C Module for Character LCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sunkko-737g-battery-spot-welder,SUNKKO 737G+ Battery Spot Welder,"<h3>Description </h3>
<p><span data-spm-anchor-id=""a2g0o.detail.1000023.i0.788b924douv9rb"">737G+ is a big improvement on the basis of 737G. It is specifically designed for battery welding (18650, 14500 and any other lithium batteries, etc) and can be used to weld nickel strips with thickness between 0.05 and 0.35 mm for nickel plated steel or between 0.05 and 0.25 mm for pure nickel strip.</span></p>
<p><span>Please read </span><span>manual</span><span> carefully before using it.</span></p>
<p><span>There are three ways of welding:</span><br><br><span><strong>Method 1:</strong> Fixed welding head with foot pedal:</span><span> You can build your battery pack with the fixed welding head and foot pedal. Coordinating hands and feet at the same time will make the long-term welding process not so tiring, plus the use of foot pedal during battery welding improves the precision of spot welding. In this welding mode, you need to adjust the pressure adjustor to make the spots more reliable and elegant.</span><br><br><span><strong>Method 2:</strong> Mobile welding pen with foot pedal(MT):</span><span> The mobile welding pen effectively extends your welding area, and this design is popular among electric hobbyist, because they can build large lithium battery packs for their e-bikes or other projects.</span><br><br><span><strong>Method 3:</strong> Mobile welding pen without foot pedal(AT):</span><span> In this mode, you need to unplug the foot pedal first. Once the welding pen attaches nickel strip, the welding pen will release the energy and weld automatically, you just need to give a little pressure to the pen just like you are writing.</span></p>
<p><span>In general, there are two methods to improve the output power of spot welding: adjusting welding current level through current knob or adjusting pulse quantity. You may need to play with them a bit to get the best combination for your specific use.</span></p>
<h3>
<span>Specification</span><br><span></span>
</h3>
<p><span>Input voltage: AC 220 V±10%</span><br><span>Welding current: 120 ~ 1200 A</span><br><span>Single pulse time: 5ms</span><br><span>Max. pulse quantity: 18</span><br><span>Max. power output: 4.3 KW (instantaneous)</span><br><br><span>Fixed welding part:</span><br><span>Welding thickness for nickel plated steel: 0.15 ~ 0.35 mm</span><br><span>Welding thickness for pure nickel: 0.12 ~ 0.25 mm</span><br><br><span>Mobile welding part:</span><br><span>Welding thickness for nickel plated steel: 0.05 ~ 0.2 mm</span><br><span>Welding thickness for pure nickel: 0.05 ~ 0.15 mm</span><br><br><span>Specification for mobile welding pen:</span><br><span>Welding needle distance (adjustable): 2 - 7 mm</span><br><span>Total length: approx. 22.8"" Cable cross sectional area: 16mm2</span><br><span>Dimension of welding pins: 1.5x7mm</span></p>",Voltaat,,TOOLS_Soldering,,TRUE,Title,Default Title,,,,,VT-1192,0,shopify,0,deny,manual,1299,,TRUE,TRUE,VT-1192,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-sunkko-737g-battery-spot-welder-29291663556710.jpg?v=1665775579,1,Voltaat SUNKKO 737G+ Battery Spot Welder,FALSE,,,,,,,,,,,,,,,g,,711.75,TRUE,TRUE,,,TRUE,,,TRUE,,,active
sunkko-737g-battery-spot-welder,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-sunkko-737g-battery-spot-welder-29291663589478.jpg?v=1665775579,2,Voltaat SUNKKO 737G+ Battery Spot Welder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sunkko-737g-battery-spot-welder,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-sunkko-737g-battery-spot-welder-29291663523942.jpg?v=1665775579,3,Voltaat SUNKKO 737G+ Battery Spot Welder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quad-set-reset-latch-74279,Quad Set-Reset Latch (74279),,Voltaat,,CHIPS_Digital_logic,,TRUE,Title,Default Title,,,,,VT-1153,0,shopify,85,deny,manual,3,,TRUE,TRUE,VT-1153,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-chips-others-quad-set-reset-latch-74279-29262844461158.jpg?v=1665137114,1,Voltaat CHIPS_Others Quad Set-Reset Latch (74279),FALSE,,,,,,,,,,,,,,,g,,2.08,TRUE,TRUE,,,TRUE,,,TRUE,,,active
